"","Timepoint","CT_1","CT_2","daily_mean"
"411",2019-03-21 03:00:00,27.1896666666667,27.1896666666667,27.1896666666667
"412",2019-03-21 04:00:00,26.9525,26.9525,26.9525
"413",2019-03-21 05:00:00,26.781,26.781,26.781
"414",2019-03-21 06:00:00,26.879,26.879,26.879
"415",2019-03-21 07:00:00,27.1321666666667,27.1321666666667,27.1321666666667
"416",2019-03-21 08:00:00,27.173,27.173,27.173
"417",2019-03-21 09:00:00,27.29625,27.29625,27.29625
"418",2019-03-21 10:00:00,28.0436666666667,28.0436666666667,28.0436666666667
"419",2019-03-21 11:00:00,28.5801666666667,28.5801666666667,28.5801666666667
"420",2019-03-21 12:00:00,28.98625,28.98625,28.98625
"421",2019-03-21 13:00:00,29.6606666666667,29.6606666666667,29.6606666666667
"422",2019-03-21 14:00:00,30.1039166666667,30.1039166666667,30.1039166666667
"423",2019-03-21 15:00:00,29.945,29.945,29.945
"424",2019-03-21 16:00:00,29.31875,29.31875,29.31875
"425",2019-03-21 17:00:00,28.7789166666667,28.7789166666667,28.7789166666667
"426",2019-03-21 18:00:00,28.6133333333333,28.6133333333333,28.6133333333333
"427",2019-03-21 19:00:00,28.20025,28.20025,28.20025
"428",2019-03-21 20:00:00,28.06,28.06,28.06
"429",2019-03-21 21:00:00,27.7884166666667,27.7884166666667,27.7884166666667
"430",2019-03-21 22:00:00,27.4190833333333,27.4190833333333,27.4190833333333
"431",2019-03-21 23:00:00,27.468,27.468,27.468
"432",2019-03-22 00:00:00,27.4026666666667,27.4026666666667,27.4026666666667
"433",2019-03-22 01:00:00,27.3128333333333,27.3128333333333,27.3128333333333
"434",2019-03-22 02:00:00,27.2555,27.2555,27.2555
"435",2019-03-22 03:00:00,27.1485,27.1485,27.1485
"436",2019-03-22 04:00:00,26.9688333333333,26.9688333333333,26.9688333333333
"437",2019-03-22 05:00:00,26.7891666666667,26.7891666666667,26.7891666666667
"438",2019-03-22 06:00:00,26.6258333333333,26.6258333333333,26.6258333333333
"439",2019-03-22 07:00:00,26.7973333333333,26.7973333333333,26.7973333333333
"440",2019-03-22 08:00:00,27.0586666666667,27.0586666666667,27.0586666666667
"441",2019-03-22 09:00:00,27.1241666666667,27.1241666666667,27.1241666666667
"442",2019-03-22 10:00:00,27.6981666666667,27.6981666666667,27.6981666666667
"443",2019-03-22 11:00:00,28.3735,28.3735,28.3735
"444",2019-03-22 12:00:00,28.5058333333333,28.5058333333333,28.5058333333333
"445",2019-03-22 13:00:00,29.0443333333333,29.0443333333333,29.0443333333333
"446",2019-03-22 14:00:00,29.502,29.502,29.502
"447",2019-03-22 15:00:00,29.4021666666667,29.4021666666667,29.4021666666667
"448",2019-03-22 16:00:00,28.74575,28.74575,28.74575
"449",2019-03-22 17:00:00,28.1508333333333,28.1508333333333,28.1508333333333
"450",2019-03-22 18:00:00,27.4275833333333,27.4275833333333,27.4275833333333
"451",2019-03-22 19:00:00,27.5503333333333,27.5503333333333,27.5503333333333
"452",2019-03-22 20:00:00,27.6078333333333,27.6078333333333,27.6078333333333
"453",2019-03-22 21:00:00,27.5093333333333,27.5093333333333,27.5093333333333
"454",2019-03-22 22:00:00,27.2143333333333,27.2143333333333,27.2143333333333
"455",2019-03-22 23:00:00,27.1076666666667,27.1076666666667,27.1076666666667
