"","Timepoint","Temp"
"444",2019-02-01 18:55:00,28.48
"445",2019-02-01 19:00:00,28.44
"446",2019-02-01 19:05:00,28.44
"447",2019-02-01 19:10:00,28.48
"448",2019-02-01 19:15:00,28.44
"449",2019-02-01 19:20:00,28.44
"450",2019-02-01 19:25:00,28.44
"451",2019-02-01 19:30:00,28.44
"452",2019-02-01 19:35:00,28.44
"453",2019-02-01 19:40:00,28.44
"454",2019-02-01 19:45:00,28.4
"455",2019-02-01 19:50:00,28.44
"456",2019-02-01 19:55:00,28.44
"457",2019-02-01 20:00:00,28.44
"458",2019-02-01 20:05:00,28.4
"459",2019-02-01 20:10:00,28.35
"460",2019-02-01 20:15:00,28.31
"461",2019-02-01 20:20:00,28.31
"462",2019-02-01 20:25:00,28.31
"463",2019-02-01 20:30:00,28.27
"464",2019-02-01 20:35:00,28.27
"465",2019-02-01 20:40:00,28.23
"466",2019-02-01 20:45:00,28.23
"467",2019-02-01 20:50:00,28.18
"468",2019-02-01 20:55:00,28.14
"469",2019-02-01 21:00:00,28.1
"470",2019-02-01 21:05:00,28.1
"471",2019-02-01 21:10:00,28.01
"472",2019-02-01 21:15:00,28.05
"473",2019-02-01 21:20:00,27.97
"474",2019-02-01 21:25:00,27.97
"475",2019-02-01 21:30:00,27.93
"476",2019-02-01 21:35:00,27.88
"477",2019-02-01 21:40:00,27.84
"478",2019-02-01 21:45:00,27.8
"479",2019-02-01 21:50:00,27.8
"480",2019-02-01 21:55:00,27.75
"481",2019-02-01 22:00:00,27.67
"482",2019-02-01 22:05:00,27.63
"483",2019-02-01 22:10:00,27.63
"484",2019-02-01 22:15:00,27.54
"485",2019-02-01 22:20:00,27.54
"486",2019-02-01 22:25:00,27.5
"487",2019-02-01 22:30:00,27.41
"488",2019-02-01 22:35:00,27.37
"489",2019-02-01 22:40:00,27.32
"490",2019-02-01 22:45:00,27.28
"491",2019-02-01 22:50:00,27.24
"492",2019-02-01 22:55:00,27.2
"493",2019-02-01 23:00:00,27.11
"494",2019-02-01 23:05:00,27.07
"495",2019-02-01 23:10:00,27.02
"496",2019-02-01 23:15:00,26.94
"497",2019-02-01 23:20:00,26.94
"498",2019-02-01 23:25:00,26.9
"499",2019-02-01 23:30:00,26.85
"500",2019-02-01 23:35:00,26.81
"501",2019-02-01 23:40:00,26.77
"502",2019-02-01 23:45:00,26.68
"503",2019-02-01 23:50:00,26.72
"504",2019-02-01 23:55:00,26.64
"505",2019-02-02 00:00:00,26.64
"506",2019-02-02 00:05:00,26.55
"507",2019-02-02 00:10:00,26.55
"508",2019-02-02 00:15:00,26.47
"509",2019-02-02 00:20:00,26.47
"510",2019-02-02 00:25:00,26.42
"511",2019-02-02 00:30:00,26.42
"512",2019-02-02 00:35:00,26.34
"513",2019-02-02 00:40:00,26.34
"514",2019-02-02 00:45:00,26.3
"515",2019-02-02 00:50:00,26.25
"516",2019-02-02 00:55:00,26.25
"517",2019-02-02 01:00:00,26.21
"518",2019-02-02 01:05:00,26.21
"519",2019-02-02 01:10:00,26.17
"520",2019-02-02 01:15:00,26.21
"521",2019-02-02 01:20:00,26.17
"522",2019-02-02 01:25:00,26.17
"523",2019-02-02 01:30:00,26.08
"524",2019-02-02 01:35:00,26.08
"525",2019-02-02 01:40:00,26.08
"526",2019-02-02 01:45:00,26.08
"527",2019-02-02 01:50:00,26.04
"528",2019-02-02 01:55:00,25.99
"529",2019-02-02 02:00:00,25.99
"530",2019-02-02 02:05:00,25.91
"531",2019-02-02 02:10:00,25.95
"532",2019-02-02 02:15:00,25.95
"533",2019-02-02 02:20:00,25.87
"534",2019-02-02 02:25:00,25.82
"535",2019-02-02 02:30:00,25.87
"536",2019-02-02 02:35:00,25.78
"537",2019-02-02 02:40:00,25.78
"538",2019-02-02 02:45:00,25.78
"539",2019-02-02 02:50:00,25.74
"540",2019-02-02 02:55:00,25.69
"541",2019-02-02 03:00:00,25.69
"542",2019-02-02 03:05:00,25.69
"543",2019-02-02 03:10:00,25.65
"544",2019-02-02 03:15:00,25.65
"545",2019-02-02 03:20:00,25.57
"546",2019-02-02 03:25:00,25.61
"547",2019-02-02 03:30:00,25.57
"548",2019-02-02 03:35:00,25.57
"549",2019-02-02 03:40:00,25.57
"550",2019-02-02 03:45:00,25.61
"551",2019-02-02 03:50:00,25.61
"552",2019-02-02 03:55:00,25.57
"553",2019-02-02 04:00:00,25.61
"554",2019-02-02 04:05:00,25.65
"555",2019-02-02 04:10:00,25.69
"556",2019-02-02 04:15:00,25.69
"557",2019-02-02 04:20:00,25.69
"558",2019-02-02 04:25:00,25.78
"559",2019-02-02 04:30:00,25.82
"560",2019-02-02 04:35:00,25.82
"561",2019-02-02 04:40:00,25.82
"562",2019-02-02 04:45:00,25.91
"563",2019-02-02 04:50:00,25.95
"564",2019-02-02 04:55:00,25.99
"565",2019-02-02 05:00:00,26.04
"566",2019-02-02 05:05:00,26.12
"567",2019-02-02 05:10:00,26.12
"568",2019-02-02 05:15:00,26.21
"569",2019-02-02 05:20:00,26.21
"570",2019-02-02 05:25:00,26.21
"571",2019-02-02 05:30:00,26.25
"572",2019-02-02 05:35:00,26.25
"573",2019-02-02 05:40:00,26.25
"574",2019-02-02 05:45:00,26.25
"575",2019-02-02 05:50:00,26.21
"576",2019-02-02 05:55:00,26.21
"577",2019-02-02 06:00:00,26.17
"578",2019-02-02 06:05:00,26.17
"579",2019-02-02 06:10:00,26.08
"580",2019-02-02 06:15:00,26.08
"581",2019-02-02 06:20:00,26.04
"582",2019-02-02 06:25:00,26.04
"583",2019-02-02 06:30:00,25.99
"584",2019-02-02 06:35:00,25.99
"585",2019-02-02 06:40:00,25.95
"586",2019-02-02 06:45:00,25.91
"587",2019-02-02 06:50:00,25.95
"588",2019-02-02 06:55:00,25.91
"589",2019-02-02 07:00:00,25.91
"590",2019-02-02 07:05:00,25.95
"591",2019-02-02 07:10:00,25.87
"592",2019-02-02 07:15:00,25.87
"593",2019-02-02 07:20:00,25.91
"594",2019-02-02 07:25:00,25.91
"595",2019-02-02 07:30:00,25.91
"596",2019-02-02 07:35:00,25.91
"597",2019-02-02 07:40:00,25.95
"598",2019-02-02 07:45:00,25.95
"599",2019-02-02 07:50:00,26.04
"600",2019-02-02 07:55:00,26.08
"601",2019-02-02 08:00:00,26.17
"602",2019-02-02 08:05:00,26.21
"603",2019-02-02 08:10:00,26.25
"604",2019-02-02 08:15:00,26.3
"605",2019-02-02 08:20:00,26.42
"606",2019-02-02 08:25:00,26.42
"607",2019-02-02 08:30:00,26.47
"608",2019-02-02 08:35:00,26.47
"609",2019-02-02 08:40:00,26.51
"610",2019-02-02 08:45:00,26.55
"611",2019-02-02 08:50:00,26.6
"612",2019-02-02 08:55:00,26.64
"613",2019-02-02 09:00:00,26.72
"614",2019-02-02 09:05:00,26.81
"615",2019-02-02 09:10:00,26.85
"616",2019-02-02 09:15:00,26.85
"617",2019-02-02 09:20:00,26.9
"618",2019-02-02 09:25:00,26.9
"619",2019-02-02 09:30:00,27.02
"620",2019-02-02 09:35:00,27.11
"621",2019-02-02 09:40:00,27.11
"622",2019-02-02 09:45:00,27.15
"623",2019-02-02 09:50:00,27.24
"624",2019-02-02 09:55:00,27.28
"625",2019-02-02 10:00:00,27.41
"626",2019-02-02 10:05:00,27.63
"627",2019-02-02 10:10:00,27.67
"628",2019-02-02 10:15:00,27.67
"629",2019-02-02 10:20:00,27.71
"630",2019-02-02 10:25:00,27.67
"631",2019-02-02 10:30:00,27.58
"632",2019-02-02 10:35:00,27.58
"633",2019-02-02 10:40:00,27.58
"634",2019-02-02 10:45:00,27.54
"635",2019-02-02 10:50:00,27.58
"636",2019-02-02 10:55:00,27.54
"637",2019-02-02 11:00:00,27.63
"638",2019-02-02 11:05:00,27.75
"639",2019-02-02 11:10:00,27.84
"640",2019-02-02 11:15:00,27.8
"641",2019-02-02 11:20:00,27.84
"642",2019-02-02 11:25:00,27.8
"643",2019-02-02 11:30:00,27.75
"644",2019-02-02 11:35:00,27.75
"645",2019-02-02 11:40:00,27.71
"646",2019-02-02 11:45:00,27.75
"647",2019-02-02 11:50:00,27.8
"648",2019-02-02 11:55:00,27.84
"649",2019-02-02 12:00:00,27.8
"650",2019-02-02 12:05:00,27.8
"651",2019-02-02 12:10:00,27.75
"652",2019-02-02 12:15:00,27.71
"653",2019-02-02 12:20:00,27.71
"654",2019-02-02 12:25:00,27.75
"655",2019-02-02 12:30:00,27.75
"656",2019-02-02 12:35:00,27.84
"657",2019-02-02 12:40:00,27.88
"658",2019-02-02 12:45:00,27.97
"659",2019-02-02 12:50:00,28.05
"660",2019-02-02 12:55:00,27.97
"661",2019-02-02 13:00:00,27.97
"662",2019-02-02 13:05:00,28.01
"663",2019-02-02 13:10:00,28.01
"664",2019-02-02 13:15:00,27.93
"665",2019-02-02 13:20:00,27.88
"666",2019-02-02 13:25:00,27.75
"667",2019-02-02 13:30:00,27.8
"668",2019-02-02 13:35:00,27.75
"669",2019-02-02 13:40:00,27.75
"670",2019-02-02 13:45:00,27.75
"671",2019-02-02 13:50:00,27.84
"672",2019-02-02 13:55:00,27.88
"673",2019-02-02 14:00:00,27.8
"674",2019-02-02 14:05:00,27.71
"675",2019-02-02 14:10:00,27.63
"676",2019-02-02 14:15:00,27.63
"677",2019-02-02 14:20:00,27.54
"678",2019-02-02 14:25:00,27.54
"679",2019-02-02 14:30:00,27.54
"680",2019-02-02 14:35:00,27.54
"681",2019-02-02 14:40:00,27.5
"682",2019-02-02 14:45:00,27.45
"683",2019-02-02 14:50:00,27.45
"684",2019-02-02 14:55:00,27.37
"685",2019-02-02 15:00:00,27.41
"686",2019-02-02 15:05:00,27.37
"687",2019-02-02 15:10:00,27.37
"688",2019-02-02 15:15:00,27.32
"689",2019-02-02 15:20:00,27.32
"690",2019-02-02 15:25:00,27.32
"691",2019-02-02 15:30:00,27.37
"692",2019-02-02 15:35:00,27.28
"693",2019-02-02 15:40:00,27.28
"694",2019-02-02 15:45:00,27.15
"695",2019-02-02 15:50:00,27.2
"696",2019-02-02 15:55:00,27.15
"697",2019-02-02 16:00:00,27.11
"698",2019-02-02 16:05:00,27.11
"699",2019-02-02 16:10:00,27.07
