"","date","Temp"
"130",2019-01-31 16:45:00,29.053
"131",2019-01-31 16:50:00,29.053
"132",2019-01-31 16:55:00,29.152
"133",2019-01-31 17:00:00,29.152
"134",2019-01-31 17:05:00,29.152
"135",2019-01-31 17:10:00,29.252
"136",2019-01-31 17:15:00,29.252
"137",2019-01-31 17:20:00,29.352
"138",2019-01-31 17:25:00,29.352
"139",2019-01-31 17:30:00,29.352
"140",2019-01-31 17:35:00,29.452
"141",2019-01-31 17:40:00,29.452
"142",2019-01-31 17:45:00,29.452
"143",2019-01-31 17:50:00,29.452
"144",2019-01-31 17:55:00,29.452
"145",2019-01-31 18:00:00,29.452
"146",2019-01-31 18:05:00,29.452
"147",2019-01-31 18:10:00,29.452
"148",2019-01-31 18:15:00,29.452
"149",2019-01-31 18:20:00,29.452
"150",2019-01-31 18:25:00,29.352
"151",2019-01-31 18:30:00,29.352
"152",2019-01-31 18:35:00,29.352
"153",2019-01-31 18:40:00,29.252
"154",2019-01-31 18:45:00,29.152
"155",2019-01-31 18:50:00,29.053
"156",2019-01-31 18:55:00,28.953
"157",2019-01-31 19:00:00,28.853
"158",2019-01-31 19:05:00,28.853
"159",2019-01-31 19:10:00,28.754
"160",2019-01-31 19:15:00,28.754
"161",2019-01-31 19:20:00,28.754
"162",2019-01-31 19:25:00,28.655
"163",2019-01-31 19:30:00,28.655
"164",2019-01-31 19:35:00,28.555
"165",2019-01-31 19:40:00,28.555
"166",2019-01-31 19:45:00,28.555
"167",2019-01-31 19:50:00,28.555
"168",2019-01-31 19:55:00,28.555
"169",2019-01-31 20:00:00,28.555
"170",2019-01-31 20:05:00,28.555
"171",2019-01-31 20:10:00,28.555
"172",2019-01-31 20:15:00,28.555
"173",2019-01-31 20:20:00,28.555
"174",2019-01-31 20:25:00,28.555
"175",2019-01-31 20:30:00,28.555
"176",2019-01-31 20:35:00,28.456
"177",2019-01-31 20:40:00,28.456
"178",2019-01-31 20:45:00,28.456
"179",2019-01-31 20:50:00,28.357
"180",2019-01-31 20:55:00,28.357
"181",2019-01-31 21:00:00,28.357
"182",2019-01-31 21:05:00,28.357
"183",2019-01-31 21:10:00,28.258
"184",2019-01-31 21:15:00,28.258
"185",2019-01-31 21:20:00,28.258
"186",2019-01-31 21:25:00,28.258
"187",2019-01-31 21:30:00,28.258
"188",2019-01-31 21:35:00,28.159
"189",2019-01-31 21:40:00,28.159
"190",2019-01-31 21:45:00,28.159
"191",2019-01-31 21:50:00,28.06
"192",2019-01-31 21:55:00,28.06
"193",2019-01-31 22:00:00,28.06
"194",2019-01-31 22:05:00,27.961
"195",2019-01-31 22:10:00,27.961
"196",2019-01-31 22:15:00,27.862
"197",2019-01-31 22:20:00,27.862
"198",2019-01-31 22:25:00,27.862
"199",2019-01-31 22:30:00,27.764
"200",2019-01-31 22:35:00,27.764
"201",2019-01-31 22:40:00,27.665
"202",2019-01-31 22:45:00,27.665
"203",2019-01-31 22:50:00,27.665
"204",2019-01-31 22:55:00,27.567
"205",2019-01-31 23:00:00,27.567
"206",2019-01-31 23:05:00,27.468
"207",2019-01-31 23:10:00,27.468
"208",2019-01-31 23:15:00,27.468
"209",2019-01-31 23:20:00,27.37
"210",2019-01-31 23:25:00,27.37
"211",2019-01-31 23:30:00,27.272
"212",2019-01-31 23:35:00,27.272
"213",2019-01-31 23:40:00,27.173
"214",2019-01-31 23:45:00,27.173
"215",2019-01-31 23:50:00,27.173
"216",2019-01-31 23:55:00,27.075
"217",2019-02-01 00:00:00,27.075
"218",2019-02-01 00:05:00,26.977
"219",2019-02-01 00:10:00,26.977
"220",2019-02-01 00:15:00,26.977
"221",2019-02-01 00:20:00,26.879
"222",2019-02-01 00:25:00,26.879
"223",2019-02-01 00:30:00,26.781
"224",2019-02-01 00:35:00,26.781
"225",2019-02-01 00:40:00,26.781
"226",2019-02-01 00:45:00,26.683
"227",2019-02-01 00:50:00,26.683
"228",2019-02-01 00:55:00,26.683
"229",2019-02-01 01:00:00,26.585
"230",2019-02-01 01:05:00,26.585
"231",2019-02-01 01:10:00,26.585
"232",2019-02-01 01:15:00,26.585
"233",2019-02-01 01:20:00,26.488
"234",2019-02-01 01:25:00,26.488
"235",2019-02-01 01:30:00,26.488
"236",2019-02-01 01:35:00,26.39
"237",2019-02-01 01:40:00,26.39
"238",2019-02-01 01:45:00,26.39
"239",2019-02-01 01:50:00,26.39
"240",2019-02-01 01:55:00,26.292
"241",2019-02-01 02:00:00,26.292
"242",2019-02-01 02:05:00,26.292
"243",2019-02-01 02:10:00,26.292
"244",2019-02-01 02:15:00,26.292
"245",2019-02-01 02:20:00,26.195
"246",2019-02-01 02:25:00,26.195
"247",2019-02-01 02:30:00,26.195
"248",2019-02-01 02:35:00,26.195
"249",2019-02-01 02:40:00,26.195
"250",2019-02-01 02:45:00,26.195
"251",2019-02-01 02:50:00,26.195
"252",2019-02-01 02:55:00,26.195
"253",2019-02-01 03:00:00,26.292
"254",2019-02-01 03:05:00,26.292
"255",2019-02-01 03:10:00,26.292
"256",2019-02-01 03:15:00,26.39
"257",2019-02-01 03:20:00,26.488
"258",2019-02-01 03:25:00,26.488
"259",2019-02-01 03:30:00,26.585
"260",2019-02-01 03:35:00,26.585
"261",2019-02-01 03:40:00,26.683
"262",2019-02-01 03:45:00,26.683
"263",2019-02-01 03:50:00,26.781
"264",2019-02-01 03:55:00,26.781
"265",2019-02-01 04:00:00,26.879
"266",2019-02-01 04:05:00,26.879
"267",2019-02-01 04:10:00,26.879
"268",2019-02-01 04:15:00,26.879
"269",2019-02-01 04:20:00,26.977
"270",2019-02-01 04:25:00,26.977
"271",2019-02-01 04:30:00,26.977
"272",2019-02-01 04:35:00,26.977
"273",2019-02-01 04:40:00,26.977
"274",2019-02-01 04:45:00,26.977
"275",2019-02-01 04:50:00,26.977
"276",2019-02-01 04:55:00,26.977
"277",2019-02-01 05:00:00,26.977
"278",2019-02-01 05:05:00,26.977
"279",2019-02-01 05:10:00,26.977
"280",2019-02-01 05:15:00,26.977
"281",2019-02-01 05:20:00,26.977
"282",2019-02-01 05:25:00,26.977
"283",2019-02-01 05:30:00,26.977
"284",2019-02-01 05:35:00,26.977
"285",2019-02-01 05:40:00,26.977
"286",2019-02-01 05:45:00,26.977
"287",2019-02-01 05:50:00,26.977
"288",2019-02-01 05:55:00,26.977
"289",2019-02-01 06:00:00,26.977
"290",2019-02-01 06:05:00,26.879
"291",2019-02-01 06:10:00,26.879
"292",2019-02-01 06:15:00,26.879
"293",2019-02-01 06:20:00,26.781
"294",2019-02-01 06:25:00,26.781
"295",2019-02-01 06:30:00,26.781
"296",2019-02-01 06:35:00,26.683
"297",2019-02-01 06:40:00,26.683
"298",2019-02-01 06:45:00,26.683
"299",2019-02-01 06:50:00,26.683
"300",2019-02-01 06:55:00,26.585
"301",2019-02-01 07:00:00,26.585
"302",2019-02-01 07:05:00,26.585
"303",2019-02-01 07:10:00,26.585
"304",2019-02-01 07:15:00,26.585
"305",2019-02-01 07:20:00,26.585
"306",2019-02-01 07:25:00,26.585
"307",2019-02-01 07:30:00,26.585
"308",2019-02-01 07:35:00,26.585
"309",2019-02-01 07:40:00,26.683
"310",2019-02-01 07:45:00,26.683
"311",2019-02-01 07:50:00,26.781
"312",2019-02-01 07:55:00,26.879
"313",2019-02-01 08:00:00,26.977
"314",2019-02-01 08:05:00,26.977
"315",2019-02-01 08:10:00,26.977
"316",2019-02-01 08:15:00,26.977
"317",2019-02-01 08:20:00,26.977
"318",2019-02-01 08:25:00,26.977
"319",2019-02-01 08:30:00,27.075
"320",2019-02-01 08:35:00,27.075
"321",2019-02-01 08:40:00,27.173
"322",2019-02-01 08:45:00,27.272
"323",2019-02-01 08:50:00,27.37
"324",2019-02-01 08:55:00,27.37
"325",2019-02-01 09:00:00,27.37
"326",2019-02-01 09:05:00,27.37
"327",2019-02-01 09:10:00,27.37
"328",2019-02-01 09:15:00,27.468
"329",2019-02-01 09:20:00,27.37
"330",2019-02-01 09:25:00,27.37
"331",2019-02-01 09:30:00,27.468
"332",2019-02-01 09:35:00,27.567
"333",2019-02-01 09:40:00,27.665
"334",2019-02-01 09:45:00,27.665
"335",2019-02-01 09:50:00,27.665
"336",2019-02-01 09:55:00,28.06
"337",2019-02-01 10:00:00,27.862
"338",2019-02-01 10:05:00,27.862
"339",2019-02-01 10:10:00,27.862
"340",2019-02-01 10:15:00,27.665
"341",2019-02-01 10:20:00,27.764
"342",2019-02-01 10:25:00,27.764
"343",2019-02-01 10:30:00,27.764
"344",2019-02-01 10:35:00,27.764
"345",2019-02-01 10:40:00,27.862
"346",2019-02-01 10:45:00,27.862
"347",2019-02-01 10:50:00,27.961
"348",2019-02-01 10:55:00,28.159
"349",2019-02-01 11:00:00,28.258
"350",2019-02-01 11:05:00,28.357
"351",2019-02-01 11:10:00,28.357
"352",2019-02-01 11:15:00,28.357
"353",2019-02-01 11:20:00,28.357
"354",2019-02-01 11:25:00,28.357
"355",2019-02-01 11:30:00,28.258
"356",2019-02-01 11:35:00,28.456
"357",2019-02-01 11:40:00,28.655
"358",2019-02-01 11:45:00,28.655
"359",2019-02-01 11:50:00,28.655
"360",2019-02-01 11:55:00,28.853
"361",2019-02-01 12:00:00,28.853
"362",2019-02-01 12:05:00,28.953
"363",2019-02-01 12:10:00,28.953
"364",2019-02-01 12:15:00,29.053
"365",2019-02-01 12:20:00,29.053
"366",2019-02-01 12:25:00,29.152
"367",2019-02-01 12:30:00,29.152
"368",2019-02-01 12:35:00,29.053
"369",2019-02-01 12:40:00,29.152
"370",2019-02-01 12:45:00,29.352
"371",2019-02-01 12:50:00,29.452
"372",2019-02-01 12:55:00,29.552
"373",2019-02-01 13:00:00,29.552
"374",2019-02-01 13:05:00,29.552
"375",2019-02-01 13:10:00,29.552
"376",2019-02-01 13:15:00,29.552
"377",2019-02-01 13:20:00,29.352
"378",2019-02-01 13:25:00,29.252
"379",2019-02-01 13:30:00,29.252
"380",2019-02-01 13:35:00,29.552
"381",2019-02-01 13:40:00,29.652
"382",2019-02-01 13:45:00,29.452
"383",2019-02-01 13:50:00,29.552
"384",2019-02-01 13:55:00,29.552
"385",2019-02-01 14:00:00,29.452
"386",2019-02-01 14:05:00,29.452
"387",2019-02-01 14:10:00,29.452
"388",2019-02-01 14:15:00,29.452
"389",2019-02-01 14:20:00,29.452
"390",2019-02-01 14:25:00,29.252
"391",2019-02-01 14:30:00,29.152
"392",2019-02-01 14:35:00,29.152
"393",2019-02-01 14:40:00,29.252
"394",2019-02-01 14:45:00,29.252
"395",2019-02-01 14:50:00,29.152
"396",2019-02-01 14:55:00,29.053
"397",2019-02-01 15:00:00,28.953
"398",2019-02-01 15:05:00,28.953
"399",2019-02-01 15:10:00,28.853
"400",2019-02-01 15:15:00,28.853
"401",2019-02-01 15:20:00,28.853
"402",2019-02-01 15:25:00,28.754
"403",2019-02-01 15:30:00,28.754
"404",2019-02-01 15:35:00,28.754
"405",2019-02-01 15:40:00,28.754
"406",2019-02-01 15:45:00,28.754
"407",2019-02-01 15:50:00,28.754
"408",2019-02-01 15:55:00,28.754
"409",2019-02-01 16:00:00,28.853
"410",2019-02-01 16:05:00,28.853
"411",2019-02-01 16:10:00,28.853
"412",2019-02-01 16:15:00,28.853
"413",2019-02-01 16:20:00,28.853
"414",2019-02-01 16:25:00,28.853
"415",2019-02-01 16:30:00,28.853
"416",2019-02-01 16:35:00,28.853
"417",2019-02-01 16:40:00,28.853
"418",2019-02-01 16:45:00,28.754
"419",2019-02-01 16:50:00,28.754
"420",2019-02-01 16:55:00,28.754
"421",2019-02-01 17:00:00,28.754
"422",2019-02-01 17:05:00,28.754
"423",2019-02-01 17:10:00,28.655
"424",2019-02-01 17:15:00,28.655
"425",2019-02-01 17:20:00,28.655
"426",2019-02-01 17:25:00,28.655
"427",2019-02-01 17:30:00,28.655
"428",2019-02-01 17:35:00,28.655
"429",2019-02-01 17:40:00,28.655
"430",2019-02-01 17:45:00,28.655
"431",2019-02-01 17:50:00,28.655
"432",2019-02-01 17:55:00,28.655
"433",2019-02-01 18:00:00,28.655
"434",2019-02-01 18:05:00,28.655
"435",2019-02-01 18:10:00,28.754
"436",2019-02-01 18:15:00,28.754
"437",2019-02-01 18:20:00,28.754
"438",2019-02-01 18:25:00,28.754
"439",2019-02-01 18:30:00,28.754
"440",2019-02-01 18:35:00,28.754
"441",2019-02-01 18:40:00,28.754
"442",2019-02-01 18:45:00,28.754
"443",2019-02-01 18:50:00,28.754
"444",2019-02-01 18:55:00,28.754
"445",2019-02-01 19:00:00,28.754
"446",2019-02-01 19:05:00,28.754
"447",2019-02-01 19:10:00,28.754
"448",2019-02-01 19:15:00,28.754
"449",2019-02-01 19:20:00,28.754
"450",2019-02-01 19:25:00,28.754
"451",2019-02-01 19:30:00,28.754
"452",2019-02-01 19:35:00,28.754
"453",2019-02-01 19:40:00,28.754
"454",2019-02-01 19:45:00,28.754
"455",2019-02-01 19:50:00,28.754
"456",2019-02-01 19:55:00,28.754
"457",2019-02-01 20:00:00,28.754
"458",2019-02-01 20:05:00,28.655
"459",2019-02-01 20:10:00,28.655
"460",2019-02-01 20:15:00,28.655
"461",2019-02-01 20:20:00,28.655
"462",2019-02-01 20:25:00,28.655
"463",2019-02-01 20:30:00,28.555
"464",2019-02-01 20:35:00,28.555
"465",2019-02-01 20:40:00,28.555
"466",2019-02-01 20:45:00,28.456
"467",2019-02-01 20:50:00,28.456
"468",2019-02-01 20:55:00,28.456
"469",2019-02-01 21:00:00,28.456
"470",2019-02-01 21:05:00,28.357
"471",2019-02-01 21:10:00,28.357
"472",2019-02-01 21:15:00,28.357
"473",2019-02-01 21:20:00,28.258
"474",2019-02-01 21:25:00,28.258
"475",2019-02-01 21:30:00,28.258
"476",2019-02-01 21:35:00,28.159
"477",2019-02-01 21:40:00,28.159
"478",2019-02-01 21:45:00,28.159
"479",2019-02-01 21:50:00,28.06
"480",2019-02-01 21:55:00,28.06
"481",2019-02-01 22:00:00,27.961
"482",2019-02-01 22:05:00,27.961
"483",2019-02-01 22:10:00,27.862
"484",2019-02-01 22:15:00,27.862
"485",2019-02-01 22:20:00,27.862
"486",2019-02-01 22:25:00,27.764
"487",2019-02-01 22:30:00,27.764
"488",2019-02-01 22:35:00,27.665
"489",2019-02-01 22:40:00,27.665
"490",2019-02-01 22:45:00,27.567
"491",2019-02-01 22:50:00,27.567
"492",2019-02-01 22:55:00,27.468
"493",2019-02-01 23:00:00,27.468
"494",2019-02-01 23:05:00,27.37
"495",2019-02-01 23:10:00,27.37
"496",2019-02-01 23:15:00,27.272
"497",2019-02-01 23:20:00,27.272
"498",2019-02-01 23:25:00,27.173
"499",2019-02-01 23:30:00,27.173
"500",2019-02-01 23:35:00,27.075
"501",2019-02-01 23:40:00,27.075
"502",2019-02-01 23:45:00,26.977
"503",2019-02-01 23:50:00,26.977
"504",2019-02-01 23:55:00,26.879
"505",2019-02-02 00:00:00,26.879
"506",2019-02-02 00:05:00,26.879
"507",2019-02-02 00:10:00,26.781
"508",2019-02-02 00:15:00,26.781
"509",2019-02-02 00:20:00,26.781
"510",2019-02-02 00:25:00,26.683
"511",2019-02-02 00:30:00,26.683
"512",2019-02-02 00:35:00,26.683
"513",2019-02-02 00:40:00,26.585
"514",2019-02-02 00:45:00,26.585
"515",2019-02-02 00:50:00,26.585
"516",2019-02-02 00:55:00,26.585
"517",2019-02-02 01:00:00,26.488
"518",2019-02-02 01:05:00,26.488
"519",2019-02-02 01:10:00,26.488
"520",2019-02-02 01:15:00,26.488
"521",2019-02-02 01:20:00,26.488
"522",2019-02-02 01:25:00,26.39
"523",2019-02-02 01:30:00,26.39
"524",2019-02-02 01:35:00,26.39
"525",2019-02-02 01:40:00,26.39
"526",2019-02-02 01:45:00,26.39
"527",2019-02-02 01:50:00,26.292
"528",2019-02-02 01:55:00,26.292
"529",2019-02-02 02:00:00,26.292
"530",2019-02-02 02:05:00,26.292
"531",2019-02-02 02:10:00,26.195
"532",2019-02-02 02:15:00,26.195
"533",2019-02-02 02:20:00,26.195
"534",2019-02-02 02:25:00,26.097
"535",2019-02-02 02:30:00,26.097
"536",2019-02-02 02:35:00,26.097
"537",2019-02-02 02:40:00,26.097
"538",2019-02-02 02:45:00,26
"539",2019-02-02 02:50:00,26
"540",2019-02-02 02:55:00,26
"541",2019-02-02 03:00:00,26
"542",2019-02-02 03:05:00,26
"543",2019-02-02 03:10:00,25.902
"544",2019-02-02 03:15:00,25.902
"545",2019-02-02 03:20:00,25.902
"546",2019-02-02 03:25:00,25.902
"547",2019-02-02 03:30:00,25.902
"548",2019-02-02 03:35:00,25.902
"549",2019-02-02 03:40:00,25.902
"550",2019-02-02 03:45:00,25.902
"551",2019-02-02 03:50:00,25.902
"552",2019-02-02 03:55:00,25.902
"553",2019-02-02 04:00:00,25.902
"554",2019-02-02 04:05:00,25.902
"555",2019-02-02 04:10:00,26
"556",2019-02-02 04:15:00,26
"557",2019-02-02 04:20:00,26
"558",2019-02-02 04:25:00,26.097
"559",2019-02-02 04:30:00,26.097
"560",2019-02-02 04:35:00,26.097
"561",2019-02-02 04:40:00,26.195
"562",2019-02-02 04:45:00,26.195
"563",2019-02-02 04:50:00,26.292
"564",2019-02-02 04:55:00,26.292
"565",2019-02-02 05:00:00,26.39
"566",2019-02-02 05:05:00,26.39
"567",2019-02-02 05:10:00,26.488
"568",2019-02-02 05:15:00,26.488
"569",2019-02-02 05:20:00,26.488
"570",2019-02-02 05:25:00,26.488
"571",2019-02-02 05:30:00,26.585
"572",2019-02-02 05:35:00,26.585
"573",2019-02-02 05:40:00,26.585
"574",2019-02-02 05:45:00,26.488
"575",2019-02-02 05:50:00,26.488
"576",2019-02-02 05:55:00,26.488
"577",2019-02-02 06:00:00,26.488
"578",2019-02-02 06:05:00,26.39
"579",2019-02-02 06:10:00,26.39
"580",2019-02-02 06:15:00,26.39
"581",2019-02-02 06:20:00,26.292
"582",2019-02-02 06:25:00,26.292
"583",2019-02-02 06:30:00,26.292
"584",2019-02-02 06:35:00,26.292
"585",2019-02-02 06:40:00,26.292
"586",2019-02-02 06:45:00,26.195
"587",2019-02-02 06:50:00,26.195
"588",2019-02-02 06:55:00,26.195
"589",2019-02-02 07:00:00,26.195
"590",2019-02-02 07:05:00,26.195
"591",2019-02-02 07:10:00,26.195
"592",2019-02-02 07:15:00,26.195
"593",2019-02-02 07:20:00,26.195
"594",2019-02-02 07:25:00,26.195
"595",2019-02-02 07:30:00,26.195
"596",2019-02-02 07:35:00,26.195
"597",2019-02-02 07:40:00,26.195
"598",2019-02-02 07:45:00,26.195
"599",2019-02-02 07:50:00,26.292
"600",2019-02-02 07:55:00,26.39
"601",2019-02-02 08:00:00,26.488
"602",2019-02-02 08:05:00,26.585
"603",2019-02-02 08:10:00,26.585
"604",2019-02-02 08:15:00,26.585
"605",2019-02-02 08:20:00,26.683
"606",2019-02-02 08:25:00,26.683
"607",2019-02-02 08:30:00,26.683
"608",2019-02-02 08:35:00,26.683
"609",2019-02-02 08:40:00,26.683
"610",2019-02-02 08:45:00,26.781
"611",2019-02-02 08:50:00,26.879
"612",2019-02-02 08:55:00,26.879
"613",2019-02-02 09:00:00,26.977
"614",2019-02-02 09:05:00,27.075
"615",2019-02-02 09:10:00,27.075
"616",2019-02-02 09:15:00,27.075
"617",2019-02-02 09:20:00,27.173
"618",2019-02-02 09:25:00,27.173
"619",2019-02-02 09:30:00,27.272
"620",2019-02-02 09:35:00,27.37
"621",2019-02-02 09:40:00,27.37
"622",2019-02-02 09:45:00,27.468
"623",2019-02-02 09:50:00,27.468
"624",2019-02-02 09:55:00,27.468
"625",2019-02-02 10:00:00,27.567
"626",2019-02-02 10:05:00,27.665
"627",2019-02-02 10:10:00,27.764
"628",2019-02-02 10:15:00,27.764
"629",2019-02-02 10:20:00,27.862
"630",2019-02-02 10:25:00,27.862
"631",2019-02-02 10:30:00,27.764
"632",2019-02-02 10:35:00,27.764
"633",2019-02-02 10:40:00,27.764
"634",2019-02-02 10:45:00,27.764
"635",2019-02-02 10:50:00,27.764
"636",2019-02-02 10:55:00,27.764
"637",2019-02-02 11:00:00,27.862
"638",2019-02-02 11:05:00,27.961
"639",2019-02-02 11:10:00,27.961
"640",2019-02-02 11:15:00,27.961
"641",2019-02-02 11:20:00,27.961
"642",2019-02-02 11:25:00,27.961
"643",2019-02-02 11:30:00,27.961
"644",2019-02-02 11:35:00,27.961
"645",2019-02-02 11:40:00,27.961
"646",2019-02-02 11:45:00,27.961
"647",2019-02-02 11:50:00,27.961
"648",2019-02-02 11:55:00,27.961
"649",2019-02-02 12:00:00,27.961
"650",2019-02-02 12:05:00,28.06
"651",2019-02-02 12:10:00,27.961
"652",2019-02-02 12:15:00,27.961
"653",2019-02-02 12:20:00,27.961
"654",2019-02-02 12:25:00,27.961
"655",2019-02-02 12:30:00,27.961
"656",2019-02-02 12:35:00,28.06
"657",2019-02-02 12:40:00,28.159
"658",2019-02-02 12:45:00,28.159
"659",2019-02-02 12:50:00,28.258
"660",2019-02-02 12:55:00,28.258
"661",2019-02-02 13:00:00,28.258
"662",2019-02-02 13:05:00,28.258
"663",2019-02-02 13:10:00,28.258
"664",2019-02-02 13:15:00,28.159
"665",2019-02-02 13:20:00,28.06
"666",2019-02-02 13:25:00,28.06
"667",2019-02-02 13:30:00,27.961
"668",2019-02-02 13:35:00,27.961
"669",2019-02-02 13:40:00,28.06
"670",2019-02-02 13:45:00,28.06
"671",2019-02-02 13:50:00,28.06
"672",2019-02-02 13:55:00,28.159
"673",2019-02-02 14:00:00,28.06
"674",2019-02-02 14:05:00,27.961
"675",2019-02-02 14:10:00,27.862
"676",2019-02-02 14:15:00,27.862
"677",2019-02-02 14:20:00,27.764
"678",2019-02-02 14:25:00,27.764
"679",2019-02-02 14:30:00,27.764
"680",2019-02-02 14:35:00,27.764
"681",2019-02-02 14:40:00,27.764
"682",2019-02-02 14:45:00,27.665
"683",2019-02-02 14:50:00,27.665
"684",2019-02-02 14:55:00,27.665
"685",2019-02-02 15:00:00,27.665
"686",2019-02-02 15:05:00,27.665
"687",2019-02-02 15:10:00,27.665
"688",2019-02-02 15:15:00,27.567
"689",2019-02-02 15:20:00,27.567
"690",2019-02-02 15:25:00,27.567
"691",2019-02-02 15:30:00,27.567
"692",2019-02-02 15:35:00,27.567
"693",2019-02-02 15:40:00,27.468
"694",2019-02-02 15:45:00,27.468
"695",2019-02-02 15:50:00,27.468
"696",2019-02-02 15:55:00,27.468
"697",2019-02-02 16:00:00,27.37
"698",2019-02-02 16:05:00,27.37
"699",2019-02-02 16:10:00,27.37
