"","Timepoint","Temp"
"1",2019-02-12 15:59:00,30.28
"2",2019-02-12 16:04:00,29.98
"3",2019-02-12 16:09:00,29.68
"4",2019-02-12 16:14:00,29.6
"5",2019-02-12 16:19:00,29.51
"6",2019-02-12 16:24:00,29.47
"7",2019-02-12 16:29:00,29.43
"8",2019-02-12 16:34:00,29.34
"9",2019-02-12 16:39:00,29.3
"10",2019-02-12 16:44:00,29.26
"11",2019-02-12 16:49:00,29.21
"12",2019-02-12 16:54:00,29.21
"13",2019-02-12 16:59:00,29.17
"14",2019-02-12 17:04:00,29.13
"15",2019-02-12 17:09:00,29.08
"16",2019-02-12 17:14:00,29.08
"17",2019-02-12 17:19:00,29.08
"18",2019-02-12 17:24:00,29.04
"19",2019-02-12 17:29:00,29
"20",2019-02-12 17:34:00,29
"21",2019-02-12 17:39:00,28.95
"22",2019-02-12 17:44:00,28.95
"23",2019-02-12 17:49:00,28.91
"24",2019-02-12 17:54:00,28.91
"25",2019-02-12 17:59:00,28.91
"26",2019-02-12 18:04:00,28.91
"27",2019-02-12 18:09:00,28.83
"28",2019-02-12 18:14:00,28.83
"29",2019-02-12 18:19:00,28.83
"30",2019-02-12 18:24:00,28.78
"31",2019-02-12 18:29:00,28.78
"32",2019-02-12 18:34:00,28.74
"33",2019-02-12 18:39:00,28.74
"34",2019-02-12 18:44:00,28.7
"35",2019-02-12 18:49:00,28.65
"36",2019-02-12 18:54:00,28.65
"37",2019-02-12 18:59:00,28.57
"38",2019-02-12 19:04:00,28.57
"39",2019-02-12 19:09:00,28.48
"40",2019-02-12 19:14:00,28.48
"41",2019-02-12 19:19:00,28.4
"42",2019-02-12 19:24:00,28.35
"43",2019-02-12 19:29:00,28.31
"44",2019-02-12 19:34:00,28.31
"45",2019-02-12 19:39:00,28.31
"46",2019-02-12 19:44:00,28.35
"47",2019-02-12 19:49:00,28.44
"48",2019-02-12 19:54:00,28.44
"49",2019-02-12 19:59:00,28.57
"50",2019-02-12 20:04:00,28.61
"51",2019-02-12 20:09:00,28.61
"52",2019-02-12 20:14:00,28.65
"53",2019-02-12 20:19:00,28.65
"54",2019-02-12 20:24:00,28.7
"55",2019-02-12 20:29:00,28.74
"56",2019-02-12 20:34:00,28.65
"57",2019-02-12 20:39:00,28.7
"58",2019-02-12 20:44:00,28.7
"59",2019-02-12 20:49:00,28.74
"60",2019-02-12 20:54:00,28.7
"61",2019-02-12 20:59:00,28.65
"62",2019-02-12 21:04:00,28.7
"63",2019-02-12 21:09:00,28.7
"64",2019-02-12 21:14:00,28.7
"65",2019-02-12 21:19:00,28.65
"66",2019-02-12 21:24:00,28.7
"67",2019-02-12 21:29:00,28.7
"68",2019-02-12 21:34:00,28.65
"69",2019-02-12 21:39:00,28.7
"70",2019-02-12 21:44:00,28.65
"71",2019-02-12 21:49:00,28.74
"72",2019-02-12 21:54:00,28.7
"73",2019-02-12 21:59:00,28.65
"74",2019-02-12 22:04:00,28.65
"75",2019-02-12 22:09:00,28.7
"76",2019-02-12 22:14:00,28.61
"77",2019-02-12 22:19:00,28.65
"78",2019-02-12 22:24:00,28.61
"79",2019-02-12 22:29:00,28.61
"80",2019-02-12 22:34:00,28.61
"81",2019-02-12 22:39:00,28.57
"82",2019-02-12 22:44:00,28.53
"83",2019-02-12 22:49:00,28.53
"84",2019-02-12 22:54:00,28.53
"85",2019-02-12 22:59:00,28.48
"86",2019-02-12 23:04:00,28.48
"87",2019-02-12 23:09:00,28.53
"88",2019-02-12 23:14:00,28.48
"89",2019-02-12 23:19:00,28.48
"90",2019-02-12 23:24:00,28.53
"91",2019-02-12 23:29:00,28.48
"92",2019-02-12 23:34:00,28.44
"93",2019-02-12 23:39:00,28.48
"94",2019-02-12 23:44:00,28.44
"95",2019-02-12 23:49:00,28.48
"96",2019-02-12 23:54:00,28.44
"97",2019-02-12 23:59:00,28.44
"98",2019-02-13 00:04:00,28.44
"99",2019-02-13 00:09:00,28.48
"100",2019-02-13 00:14:00,28.48
"101",2019-02-13 00:19:00,28.44
"102",2019-02-13 00:24:00,28.48
"103",2019-02-13 00:29:00,28.44
"104",2019-02-13 00:34:00,28.4
"105",2019-02-13 00:39:00,28.44
"106",2019-02-13 00:44:00,28.48
"107",2019-02-13 00:49:00,28.48
"108",2019-02-13 00:54:00,28.48
"109",2019-02-13 00:59:00,28.4
"110",2019-02-13 01:04:00,28.44
"111",2019-02-13 01:09:00,28.44
"112",2019-02-13 01:14:00,28.44
"113",2019-02-13 01:19:00,28.4
"114",2019-02-13 01:24:00,28.44
"115",2019-02-13 01:29:00,28.35
"116",2019-02-13 01:34:00,28.4
"117",2019-02-13 01:39:00,28.4
"118",2019-02-13 01:44:00,28.44
"119",2019-02-13 01:49:00,28.44
"120",2019-02-13 01:54:00,28.4
"121",2019-02-13 01:59:00,28.44
"122",2019-02-13 02:04:00,28.4
"123",2019-02-13 02:09:00,28.4
"124",2019-02-13 02:14:00,28.4
"125",2019-02-13 02:19:00,28.4
"126",2019-02-13 02:24:00,28.35
"127",2019-02-13 02:29:00,28.4
"128",2019-02-13 02:34:00,28.4
"129",2019-02-13 02:39:00,28.4
"130",2019-02-13 02:44:00,28.4
"131",2019-02-13 02:49:00,28.44
"132",2019-02-13 02:54:00,28.4
"133",2019-02-13 02:59:00,28.35
"134",2019-02-13 03:04:00,28.4
"135",2019-02-13 03:09:00,28.44
"136",2019-02-13 03:14:00,28.44
"137",2019-02-13 03:19:00,28.44
"138",2019-02-13 03:24:00,28.44
"139",2019-02-13 03:29:00,28.48
"140",2019-02-13 03:34:00,28.53
"141",2019-02-13 03:39:00,28.48
"142",2019-02-13 03:44:00,28.48
"143",2019-02-13 03:49:00,28.48
"144",2019-02-13 03:54:00,28.53
"145",2019-02-13 03:59:00,28.57
"146",2019-02-13 04:04:00,28.57
"147",2019-02-13 04:09:00,28.53
"148",2019-02-13 04:14:00,28.53
"149",2019-02-13 04:19:00,28.57
"150",2019-02-13 04:24:00,28.57
"151",2019-02-13 04:29:00,28.61
"152",2019-02-13 04:34:00,28.65
"153",2019-02-13 04:39:00,28.57
"154",2019-02-13 04:44:00,28.61
"155",2019-02-13 04:49:00,28.65
"156",2019-02-13 04:54:00,28.61
"157",2019-02-13 04:59:00,28.61
"158",2019-02-13 05:04:00,28.61
"159",2019-02-13 05:09:00,28.65
"160",2019-02-13 05:14:00,28.61
"161",2019-02-13 05:19:00,28.65
"162",2019-02-13 05:24:00,28.61
"163",2019-02-13 05:29:00,28.61
"164",2019-02-13 05:34:00,28.65
"165",2019-02-13 05:39:00,28.61
"166",2019-02-13 05:44:00,28.65
"167",2019-02-13 05:49:00,28.65
"168",2019-02-13 05:54:00,28.65
"169",2019-02-13 05:59:00,28.61
"170",2019-02-13 06:04:00,28.61
"171",2019-02-13 06:09:00,28.65
"172",2019-02-13 06:14:00,28.65
"173",2019-02-13 06:19:00,28.65
"174",2019-02-13 06:24:00,28.65
"175",2019-02-13 06:29:00,28.61
"176",2019-02-13 06:34:00,28.61
"177",2019-02-13 06:39:00,28.61
"178",2019-02-13 06:44:00,28.65
"179",2019-02-13 06:49:00,28.65
"180",2019-02-13 06:54:00,28.61
"181",2019-02-13 06:59:00,28.61
"182",2019-02-13 07:04:00,28.65
"183",2019-02-13 07:09:00,28.65
"184",2019-02-13 07:14:00,28.65
"185",2019-02-13 07:19:00,28.61
"187",2019-02-13 07:24:00,28.7
"188",2019-02-13 07:29:00,28.7
"189",2019-02-13 07:34:00,28.7
"190",2019-02-13 07:39:00,28.7
"191",2019-02-13 07:44:00,28.7
"192",2019-02-13 07:49:00,28.74
"193",2019-02-13 07:54:00,28.74
"194",2019-02-13 07:59:00,28.74
"195",2019-02-13 08:04:00,28.74
"196",2019-02-13 08:09:00,28.78
"197",2019-02-13 08:14:00,28.78
"198",2019-02-13 08:19:00,28.74
"199",2019-02-13 08:24:00,28.7
"200",2019-02-13 08:29:00,28.78
"201",2019-02-13 08:34:00,29
"202",2019-02-13 08:39:00,29.04
"203",2019-02-13 08:44:00,29.08
"204",2019-02-13 08:49:00,29.08
"206",2019-02-13 08:54:00,28.95
"207",2019-02-13 08:59:00,28.78
"208",2019-02-13 09:04:00,28.83
"209",2019-02-13 09:09:00,28.91
"210",2019-02-13 09:14:00,29.04
"211",2019-02-13 09:19:00,29.17
"212",2019-02-13 09:24:00,29.26
"213",2019-02-13 09:29:00,29.34
"214",2019-02-13 09:34:00,29.38
"215",2019-02-13 09:39:00,29.47
"216",2019-02-13 09:44:00,29.51
"217",2019-02-13 09:49:00,29.56
"218",2019-02-13 09:54:00,29.38
"219",2019-02-13 09:59:00,29.47
"220",2019-02-13 10:04:00,29.56
"221",2019-02-13 10:09:00,29.47
"224",2019-02-13 10:14:00,29.81
"225",2019-02-13 10:19:00,30.03
"226",2019-02-13 10:24:00,30.03
"227",2019-02-13 10:29:00,30.16
"228",2019-02-13 10:34:00,30.24
"229",2019-02-13 10:39:00,30.28
"230",2019-02-13 10:44:00,30.07
"231",2019-02-13 10:49:00,30.03
"232",2019-02-13 10:54:00,30.28
"233",2019-02-13 10:59:00,30.54
"234",2019-02-13 11:04:00,30.71
"236",2019-02-13 11:09:00,30.67
"237",2019-02-13 11:14:00,30.89
"238",2019-02-13 11:19:00,30.89
"239",2019-02-13 11:24:00,31.01
"240",2019-02-13 11:29:00,30.97
"241",2019-02-13 11:34:00,30.97
"242",2019-02-13 11:39:00,30.97
"245",2019-02-13 11:44:00,30.71
"246",2019-02-13 11:49:00,30.63
"247",2019-02-13 11:54:00,30.89
"248",2019-02-13 11:59:00,31.1
"249",2019-02-13 12:04:00,31.31
"250",2019-02-13 12:09:00,31.44
"251",2019-02-13 12:14:00,31.53
"252",2019-02-13 12:19:00,31.66
"253",2019-02-13 12:24:00,31.66
"255",2019-02-13 12:29:00,31.53
"257",2019-02-13 12:34:00,31.49
"258",2019-02-13 12:39:00,31.49
"259",2019-02-13 12:44:00,31.53
"260",2019-02-13 12:49:00,31.49
"261",2019-02-13 12:54:00,31.53
"262",2019-02-13 12:59:00,31.57
"263",2019-02-13 13:04:00,31.49
"266",2019-02-13 13:09:00,31.57
"267",2019-02-13 13:14:00,31.61
"268",2019-02-13 13:19:00,31.61
"269",2019-02-13 13:24:00,31.61
"270",2019-02-13 13:29:00,31.66
"271",2019-02-13 13:34:00,31.7
"272",2019-02-13 13:39:00,31.7
"273",2019-02-13 13:44:00,31.7
"274",2019-02-13 13:49:00,31.74
"275",2019-02-13 13:54:00,31.7
"277",2019-02-13 13:59:00,31.53
"278",2019-02-13 14:04:00,31.4
"279",2019-02-13 14:09:00,31.14
"280",2019-02-13 14:14:00,30.97
"281",2019-02-13 14:19:00,30.84
"282",2019-02-13 14:24:00,30.8
"283",2019-02-13 14:29:00,30.8
"284",2019-02-13 14:34:00,30.71
"285",2019-02-13 14:39:00,30.67
"286",2019-02-13 14:44:00,30.63
"287",2019-02-13 14:49:00,30.59
"288",2019-02-13 14:54:00,30.54
"289",2019-02-13 14:59:00,30.46
"290",2019-02-13 15:04:00,30.46
"291",2019-02-13 15:09:00,30.37
"292",2019-02-13 15:14:00,30.37
"293",2019-02-13 15:19:00,30.37
"294",2019-02-13 15:24:00,30.24
"295",2019-02-13 15:29:00,30.24
"296",2019-02-13 15:34:00,30.2
"297",2019-02-13 15:39:00,30.16
"298",2019-02-13 15:44:00,30.11
"299",2019-02-13 15:49:00,30.07
"300",2019-02-13 15:54:00,30.07
"301",2019-02-13 15:59:00,30.03
"302",2019-02-13 16:04:00,29.98
"303",2019-02-13 16:09:00,29.94
"304",2019-02-13 16:14:00,29.86
"305",2019-02-13 16:19:00,29.81
"306",2019-02-13 16:24:00,29.81
"307",2019-02-13 16:29:00,29.73
"308",2019-02-13 16:34:00,29.68
"309",2019-02-13 16:39:00,29.64
"310",2019-02-13 16:44:00,29.68
"311",2019-02-13 16:49:00,29.64
"312",2019-02-13 16:54:00,29.64
"313",2019-02-13 16:59:00,29.6
"314",2019-02-13 17:04:00,29.56
"315",2019-02-13 17:09:00,29.56
"316",2019-02-13 17:14:00,29.56
"317",2019-02-13 17:19:00,29.56
"318",2019-02-13 17:24:00,29.56
"319",2019-02-13 17:29:00,29.51
"320",2019-02-13 17:34:00,29.51
"321",2019-02-13 17:39:00,29.47
"322",2019-02-13 17:44:00,29.43
"323",2019-02-13 17:49:00,29.47
"324",2019-02-13 17:54:00,29.43
"325",2019-02-13 17:59:00,29.38
"326",2019-02-13 18:04:00,29.38
"327",2019-02-13 18:09:00,29.34
"328",2019-02-13 18:14:00,29.38
"329",2019-02-13 18:19:00,29.3
"330",2019-02-13 18:24:00,29.3
"331",2019-02-13 18:29:00,29.26
"332",2019-02-13 18:34:00,29.21
"333",2019-02-13 18:39:00,29.17
"334",2019-02-13 18:44:00,29.13
"335",2019-02-13 18:49:00,29.13
"336",2019-02-13 18:54:00,29.13
"337",2019-02-13 18:59:00,29.04
"338",2019-02-13 19:04:00,29.08
"339",2019-02-13 19:09:00,29
"340",2019-02-13 19:14:00,28.95
"341",2019-02-13 19:19:00,28.91
"342",2019-02-13 19:24:00,28.91
"343",2019-02-13 19:29:00,28.87
"344",2019-02-13 19:34:00,28.87
"345",2019-02-13 19:39:00,28.83
"346",2019-02-13 19:44:00,28.78
"347",2019-02-13 19:49:00,28.74
"348",2019-02-13 19:54:00,28.74
"349",2019-02-13 19:59:00,28.74
"350",2019-02-13 20:04:00,28.74
"351",2019-02-13 20:09:00,28.7
"352",2019-02-13 20:14:00,28.61
"353",2019-02-13 20:19:00,28.61
"354",2019-02-13 20:24:00,28.57
"355",2019-02-13 20:29:00,28.57
"356",2019-02-13 20:34:00,28.57
"357",2019-02-13 20:39:00,28.53
"358",2019-02-13 20:44:00,28.53
"359",2019-02-13 20:49:00,28.44
"360",2019-02-13 20:54:00,28.48
"361",2019-02-13 20:59:00,28.4
"362",2019-02-13 21:04:00,28.4
"363",2019-02-13 21:09:00,28.4
"364",2019-02-13 21:14:00,28.35
"365",2019-02-13 21:19:00,28.35
"366",2019-02-13 21:24:00,28.31
"367",2019-02-13 21:29:00,28.31
"368",2019-02-13 21:34:00,28.27
"369",2019-02-13 21:39:00,28.31
"370",2019-02-13 21:44:00,28.27
"371",2019-02-13 21:49:00,28.23
"372",2019-02-13 21:54:00,28.23
"373",2019-02-13 21:59:00,28.18
"374",2019-02-13 22:04:00,28.23
"375",2019-02-13 22:09:00,28.18
"376",2019-02-13 22:14:00,28.14
"377",2019-02-13 22:19:00,28.14
"378",2019-02-13 22:24:00,28.1
"379",2019-02-13 22:29:00,28.05
"380",2019-02-13 22:34:00,28.05
"381",2019-02-13 22:39:00,28.05
"382",2019-02-13 22:44:00,28.01
"383",2019-02-13 22:49:00,28.01
"384",2019-02-13 22:54:00,28.01
"385",2019-02-13 22:59:00,28.01
"386",2019-02-13 23:04:00,27.97
"387",2019-02-13 23:09:00,27.93
"388",2019-02-13 23:14:00,27.93
"389",2019-02-13 23:19:00,27.93
"390",2019-02-13 23:24:00,27.93
"391",2019-02-13 23:29:00,27.88
"392",2019-02-13 23:34:00,27.88
"393",2019-02-13 23:39:00,27.84
"394",2019-02-13 23:44:00,27.84
"395",2019-02-13 23:49:00,27.84
"396",2019-02-13 23:54:00,27.84
"397",2019-02-13 23:59:00,27.8
"398",2019-02-14 00:04:00,27.8
"399",2019-02-14 00:09:00,27.84
"400",2019-02-14 00:14:00,27.8
"401",2019-02-14 00:19:00,27.8
"402",2019-02-14 00:24:00,27.71
"403",2019-02-14 00:29:00,27.75
"404",2019-02-14 00:34:00,27.71
"405",2019-02-14 00:39:00,27.71
"406",2019-02-14 00:44:00,27.71
"407",2019-02-14 00:49:00,27.71
"408",2019-02-14 00:54:00,27.71
"409",2019-02-14 00:59:00,27.67
"410",2019-02-14 01:04:00,27.67
"411",2019-02-14 01:09:00,27.63
"412",2019-02-14 01:14:00,27.63
"413",2019-02-14 01:19:00,27.58
"414",2019-02-14 01:24:00,27.58
"415",2019-02-14 01:29:00,27.63
"416",2019-02-14 01:34:00,27.58
"417",2019-02-14 01:39:00,27.67
"418",2019-02-14 01:44:00,27.67
"419",2019-02-14 01:49:00,27.63
"420",2019-02-14 01:54:00,27.63
"421",2019-02-14 01:59:00,27.58
"422",2019-02-14 02:04:00,27.58
"423",2019-02-14 02:09:00,27.63
"424",2019-02-14 02:14:00,27.58
"425",2019-02-14 02:19:00,27.54
"426",2019-02-14 02:24:00,27.63
"427",2019-02-14 02:29:00,27.58
"428",2019-02-14 02:34:00,27.67
"429",2019-02-14 02:39:00,27.58
"430",2019-02-14 02:44:00,27.58
"431",2019-02-14 02:49:00,27.63
"432",2019-02-14 02:54:00,27.63
"433",2019-02-14 02:59:00,27.63
"434",2019-02-14 03:04:00,27.63
"435",2019-02-14 03:09:00,27.63
"436",2019-02-14 03:14:00,27.58
"437",2019-02-14 03:19:00,27.63
"438",2019-02-14 03:24:00,27.63
"439",2019-02-14 03:29:00,27.58
"440",2019-02-14 03:34:00,27.63
"441",2019-02-14 03:39:00,27.63
"442",2019-02-14 03:44:00,27.63
"443",2019-02-14 03:49:00,27.63
"444",2019-02-14 03:54:00,27.63
"445",2019-02-14 03:59:00,27.58
"446",2019-02-14 04:04:00,27.63
"447",2019-02-14 04:09:00,27.58
"448",2019-02-14 04:14:00,27.58
"449",2019-02-14 04:19:00,27.58
"450",2019-02-14 04:24:00,27.63
"451",2019-02-14 04:29:00,27.58
"452",2019-02-14 04:34:00,27.58
"453",2019-02-14 04:39:00,27.58
"454",2019-02-14 04:44:00,27.58
"455",2019-02-14 04:49:00,27.54
"456",2019-02-14 04:54:00,27.54
"457",2019-02-14 04:59:00,27.58
"458",2019-02-14 05:04:00,27.58
"459",2019-02-14 05:09:00,27.54
"460",2019-02-14 05:14:00,27.58
"461",2019-02-14 05:19:00,27.54
"462",2019-02-14 05:24:00,27.54
"463",2019-02-14 05:29:00,27.54
"464",2019-02-14 05:34:00,27.54
"465",2019-02-14 05:39:00,27.54
"466",2019-02-14 05:44:00,27.54
"467",2019-02-14 05:49:00,27.54
"468",2019-02-14 05:54:00,27.5
"469",2019-02-14 05:59:00,27.54
"470",2019-02-14 06:04:00,27.54
"471",2019-02-14 06:09:00,27.58
"472",2019-02-14 06:14:00,27.54
"473",2019-02-14 06:19:00,27.58
"474",2019-02-14 06:24:00,27.58
"475",2019-02-14 06:29:00,27.58
"476",2019-02-14 06:34:00,27.58
"477",2019-02-14 06:39:00,27.63
"478",2019-02-14 06:44:00,27.58
"479",2019-02-14 06:49:00,27.63
"480",2019-02-14 06:54:00,27.67
"481",2019-02-14 06:59:00,27.63
"482",2019-02-14 07:04:00,27.67
"483",2019-02-14 07:09:00,27.71
"484",2019-02-14 07:14:00,27.71
"485",2019-02-14 07:19:00,27.75
"486",2019-02-14 07:24:00,27.75
"487",2019-02-14 07:29:00,27.8
"488",2019-02-14 07:34:00,27.8
"489",2019-02-14 07:39:00,27.88
"490",2019-02-14 07:44:00,27.88
"491",2019-02-14 07:49:00,27.97
"492",2019-02-14 07:54:00,28.05
"493",2019-02-14 07:59:00,28.1
"494",2019-02-14 08:04:00,28.23
"495",2019-02-14 08:09:00,28.31
"496",2019-02-14 08:14:00,28.4
"497",2019-02-14 08:19:00,28.48
"498",2019-02-14 08:24:00,28.65
"499",2019-02-14 08:29:00,28.74
"500",2019-02-14 08:34:00,28.87
"501",2019-02-14 08:39:00,29.08
"502",2019-02-14 08:44:00,29.21
"503",2019-02-14 08:49:00,29.34
"504",2019-02-14 08:54:00,29.47
"505",2019-02-14 08:59:00,29.6
"506",2019-02-14 09:04:00,29.6
"507",2019-02-14 09:09:00,29.86
"508",2019-02-14 09:14:00,29.98
"509",2019-02-14 09:19:00,30.16
"511",2019-02-14 09:24:00,30.5
"512",2019-02-14 09:29:00,30.71
"513",2019-02-14 09:34:00,30.84
"514",2019-02-14 09:39:00,31.06
"515",2019-02-14 09:44:00,31.19
"516",2019-02-14 09:49:00,31.31
"517",2019-02-14 09:54:00,31.49
"518",2019-02-14 09:59:00,31.7
"519",2019-02-14 10:04:00,31.83
"520",2019-02-14 10:09:00,32
"521",2019-02-14 10:14:00,32.13
"522",2019-02-14 10:19:00,32.3
"523",2019-02-14 10:24:00,32.43
"524",2019-02-14 10:29:00,32.56
"525",2019-02-14 10:34:00,32.69
"526",2019-02-14 10:39:00,32.82
"527",2019-02-14 10:44:00,32.9
"528",2019-02-14 10:49:00,33.03
"529",2019-02-14 10:54:00,33.25
"530",2019-02-14 10:59:00,33.33
"531",2019-02-14 11:04:00,33.5
"532",2019-02-14 11:09:00,33.59
"533",2019-02-14 11:14:00,33.76
"534",2019-02-14 11:19:00,33.85
"535",2019-02-14 11:24:00,33.97
"536",2019-02-14 11:29:00,34.15
"537",2019-02-14 11:34:00,34.32
"538",2019-02-14 11:39:00,34.27
"539",2019-02-14 11:44:00,34.06
"540",2019-02-14 11:49:00,32.73
"541",2019-02-14 11:54:00,32.09
"542",2019-02-14 11:59:00,31.66
"543",2019-02-14 12:04:00,31.53
"544",2019-02-14 12:09:00,31.49
"545",2019-02-14 12:14:00,31.44
"546",2019-02-14 12:19:00,31.49
"547",2019-02-14 12:24:00,31.49
"548",2019-02-14 12:29:00,31.57
"549",2019-02-14 12:34:00,31.61
"550",2019-02-14 12:39:00,31.66
"551",2019-02-14 12:44:00,31.61
"552",2019-02-14 12:49:00,31.61
"553",2019-02-14 12:54:00,31.61
"554",2019-02-14 12:59:00,31.49
"555",2019-02-14 13:04:00,31.57
"556",2019-02-14 13:09:00,31.74
"557",2019-02-14 13:14:00,31.83
"558",2019-02-14 13:19:00,31.96
"559",2019-02-14 13:24:00,31.92
"560",2019-02-14 13:29:00,31.96
"561",2019-02-14 13:34:00,31.92
"562",2019-02-14 13:39:00,32
"563",2019-02-14 13:44:00,31.96
"564",2019-02-14 13:49:00,31.96
"565",2019-02-14 13:54:00,31.92
"566",2019-02-14 13:59:00,31.87
"567",2019-02-14 14:04:00,31.79
"568",2019-02-14 14:09:00,31.79
"569",2019-02-14 14:14:00,31.74
"570",2019-02-14 14:19:00,31.79
"571",2019-02-14 14:24:00,31.7
"572",2019-02-14 14:29:00,31.7
"573",2019-02-14 14:34:00,31.7
"574",2019-02-14 14:39:00,31.66
"575",2019-02-14 14:44:00,31.66
"576",2019-02-14 14:49:00,31.61
"577",2019-02-14 14:54:00,31.57
"578",2019-02-14 14:59:00,31.53
"579",2019-02-14 15:04:00,31.53
"580",2019-02-14 15:09:00,31.49
"581",2019-02-14 15:14:00,31.53
"582",2019-02-14 15:19:00,31.49
"583",2019-02-14 15:24:00,31.49
"584",2019-02-14 15:29:00,31.53
"585",2019-02-14 15:34:00,31.49
"586",2019-02-14 15:39:00,31.53
"587",2019-02-14 15:44:00,31.49
"588",2019-02-14 15:49:00,31.53
"589",2019-02-14 15:54:00,31.57
"590",2019-02-14 15:59:00,31.66
"591",2019-02-14 16:04:00,31.53
"592",2019-02-14 16:09:00,31.49
"593",2019-02-14 16:14:00,31.53
"594",2019-02-14 16:19:00,31.49
"595",2019-02-14 16:24:00,31.4
"596",2019-02-14 16:29:00,31.4
"597",2019-02-14 16:34:00,31.36
"598",2019-02-14 16:39:00,31.36
"599",2019-02-14 16:44:00,31.27
"600",2019-02-14 16:49:00,31.27
"601",2019-02-14 16:54:00,31.19
"602",2019-02-14 16:59:00,31.19
"603",2019-02-14 17:04:00,31.1
"604",2019-02-14 17:09:00,31.06
"605",2019-02-14 17:14:00,31.01
"606",2019-02-14 17:19:00,30.97
"607",2019-02-14 17:24:00,30.89
"608",2019-02-14 17:29:00,30.8
"609",2019-02-14 17:34:00,30.76
"610",2019-02-14 17:39:00,30.63
"611",2019-02-14 17:44:00,30.59
"612",2019-02-14 17:49:00,30.5
"613",2019-02-14 17:54:00,30.46
"614",2019-02-14 17:59:00,30.41
"615",2019-02-14 18:04:00,30.28
"616",2019-02-14 18:09:00,30.24
"617",2019-02-14 18:14:00,30.24
"618",2019-02-14 18:19:00,30.2
"619",2019-02-14 18:24:00,30.11
"620",2019-02-14 18:29:00,30.11
"621",2019-02-14 18:34:00,30.03
"622",2019-02-14 18:39:00,29.94
"623",2019-02-14 18:44:00,29.94
"624",2019-02-14 18:49:00,29.94
"625",2019-02-14 18:54:00,29.9
"626",2019-02-14 18:59:00,29.94
"627",2019-02-14 19:04:00,29.9
"628",2019-02-14 19:09:00,29.9
"629",2019-02-14 19:14:00,29.9
"630",2019-02-14 19:19:00,29.86
"631",2019-02-14 19:24:00,29.9
"632",2019-02-14 19:29:00,29.86
"633",2019-02-14 19:34:00,29.86
"634",2019-02-14 19:39:00,29.86
"635",2019-02-14 19:44:00,29.9
"636",2019-02-14 19:49:00,29.86
"637",2019-02-14 19:54:00,29.86
"638",2019-02-14 19:59:00,29.9
"639",2019-02-14 20:04:00,29.86
"640",2019-02-14 20:09:00,29.81
"641",2019-02-14 20:14:00,29.73
"642",2019-02-14 20:19:00,29.73
"643",2019-02-14 20:24:00,29.73
"644",2019-02-14 20:29:00,29.68
"645",2019-02-14 20:34:00,29.68
"646",2019-02-14 20:39:00,29.56
"647",2019-02-14 20:44:00,29.56
"648",2019-02-14 20:49:00,29.56
"649",2019-02-14 20:54:00,29.51
"650",2019-02-14 20:59:00,29.47
"651",2019-02-14 21:04:00,29.38
"652",2019-02-14 21:09:00,29.38
"653",2019-02-14 21:14:00,29.3
"654",2019-02-14 21:19:00,29.26
"655",2019-02-14 21:24:00,29.13
"656",2019-02-14 21:29:00,29.04
"657",2019-02-14 21:34:00,29.04
"658",2019-02-14 21:39:00,28.95
"659",2019-02-14 21:44:00,28.91
"660",2019-02-14 21:49:00,28.83
"661",2019-02-14 21:54:00,28.78
"662",2019-02-14 21:59:00,28.65
"663",2019-02-14 22:04:00,28.61
"664",2019-02-14 22:09:00,28.53
"665",2019-02-14 22:14:00,28.44
"666",2019-02-14 22:19:00,28.44
"667",2019-02-14 22:24:00,28.31
"668",2019-02-14 22:29:00,28.27
"669",2019-02-14 22:34:00,28.27
"670",2019-02-14 22:39:00,28.14
"671",2019-02-14 22:44:00,28.1
"672",2019-02-14 22:49:00,28.05
"673",2019-02-14 22:54:00,28.01
"674",2019-02-14 22:59:00,27.88
"675",2019-02-14 23:04:00,27.84
"676",2019-02-14 23:09:00,27.8
"677",2019-02-14 23:14:00,27.71
"678",2019-02-14 23:19:00,27.71
"679",2019-02-14 23:24:00,27.58
"680",2019-02-14 23:29:00,27.54
"681",2019-02-14 23:34:00,27.5
"682",2019-02-14 23:39:00,27.45
"683",2019-02-14 23:44:00,27.41
"684",2019-02-14 23:49:00,27.32
"685",2019-02-14 23:54:00,27.28
"686",2019-02-14 23:59:00,27.2
"687",2019-02-15 00:04:00,27.2
"688",2019-02-15 00:09:00,27.11
"689",2019-02-15 00:14:00,27.11
"690",2019-02-15 00:19:00,27.02
"691",2019-02-15 00:24:00,26.98
"692",2019-02-15 00:29:00,26.98
"693",2019-02-15 00:34:00,26.9
"694",2019-02-15 00:39:00,26.9
"695",2019-02-15 00:44:00,26.85
"696",2019-02-15 00:49:00,26.81
"697",2019-02-15 00:54:00,26.85
"698",2019-02-15 00:59:00,26.81
"699",2019-02-15 01:04:00,26.81
"700",2019-02-15 01:09:00,26.77
"701",2019-02-15 01:14:00,26.77
"702",2019-02-15 01:19:00,26.77
"703",2019-02-15 01:24:00,26.72
"704",2019-02-15 01:29:00,26.72
"705",2019-02-15 01:34:00,26.68
"706",2019-02-15 01:39:00,26.77
"707",2019-02-15 01:44:00,26.68
"708",2019-02-15 01:49:00,26.72
"709",2019-02-15 01:54:00,26.68
"710",2019-02-15 01:59:00,26.72
"711",2019-02-15 02:04:00,26.72
"712",2019-02-15 02:09:00,26.72
