"","Timepoint","PR_1","PR_2","daily_mean"
"448",2018-04-29 17:00:00,31.7032,31.676,31.6896
"449",2018-04-29 18:00:00,30.9604833333333,30.6242833333333,30.7923833333333
"450",2018-04-29 19:00:00,28.4539833333333,28.0477666666667,28.250875
"451",2018-04-29 20:00:00,27.1833166666667,26.95425,27.0687833333333
"452",2018-04-29 21:00:00,26.7124,26.57715,26.644775
"453",2018-04-29 22:00:00,26.5526666666667,26.4602333333333,26.50645
"454",2018-04-29 23:00:00,26.4373666666667,26.3867333333333,26.41205
"455",2018-04-30 00:00:00,26.3769333333333,26.34115,26.3590416666667
"456",2018-04-30 01:00:00,26.22895,26.1182333333333,26.1735916666667
"457",2018-04-30 02:00:00,26.1574333333333,26.0517333333333,26.1045833333333
"458",2018-04-30 03:00:00,26.097,26,26.0485
"459",2018-04-30 04:00:00,26.0015166666667,25.894,25.9477583333333
"460",2018-04-30 05:00:00,25.9967333333333,25.91185,25.9542916666667
"461",2018-04-30 06:00:00,25.9137666666667,25.7969,25.8553333333333
"462",2018-04-30 07:00:00,25.7273833333333,25.55665,25.6420166666667
"463",2018-04-30 08:00:00,26.08275,26.0292333333333,26.0559916666667
"464",2018-04-30 09:00:00,27.3953833333333,27.5745,27.4849416666667
"465",2018-04-30 10:00:00,28.9504833333333,29.1482833333333,29.0493833333333
"466",2018-04-30 11:00:00,30.82715,30.9238333333333,30.8754916666667
"467",2018-04-30 12:00:00,32.6299166666667,32.35125,32.4905833333333
"468",2018-04-30 13:00:00,32.3754166666667,32.1716666666667,32.2735416666667
"469",2018-04-30 14:00:00,30.3067333333333,30.3906833333333,30.3487083333333
"470",2018-04-30 15:00:00,29.482,29.3736666666667,29.4278333333333
"471",2018-04-30 16:00:00,29.7841833333333,29.8126166666667,29.7984
"472",2018-04-30 17:00:00,30.1207333333333,30.14415,30.1324416666667
"473",2018-04-30 18:00:00,30.2954,30.31055,30.302975
"474",2018-04-30 19:00:00,30.3526333333333,30.3425333333333,30.3475833333333
"475",2018-04-30 20:00:00,30.2146,30.1693,30.19195
"476",2018-04-30 21:00:00,30.099,30.0856333333333,30.0923166666667
"477",2018-04-30 22:00:00,29.9715166666667,29.8796666666667,29.9255916666667
"478",2018-04-30 23:00:00,29.30345,29.00645,29.15495
"479",2018-05-01 00:00:00,27.5622,27.2604333333333,27.4113166666667
"480",2018-05-01 01:00:00,26.7565,26.561,26.65875
"481",2018-05-01 02:00:00,26.4357333333333,26.2661666666667,26.35095
"482",2018-05-01 03:00:00,26.22565,26.0372,26.131425
"483",2018-05-01 04:00:00,26.0226333333333,25.8357166666667,25.929175
"484",2018-05-01 05:00:00,25.9918333333333,25.805,25.8984166666667
"485",2018-05-01 06:00:00,25.9232333333333,25.7888333333333,25.8560333333333
"486",2018-05-01 07:00:00,26.1687,25.8763333333333,26.0225166666667
"487",2018-05-01 08:00:00,26.57755,26.1965333333333,26.3870416666667
"488",2018-05-01 09:00:00,27.11765,27.1312,27.124425
"489",2018-05-01 10:00:00,27.8382833333333,28.3693833333333,28.1038333333333
"490",2018-05-01 11:00:00,30.0473,30.4618,30.25455
"491",2018-05-01 12:00:00,32.4470833333333,32.4364166666667,32.44175
"492",2018-05-01 13:00:00,33.59555,33.9727333333333,33.7841416666667
"493",2018-05-01 14:00:00,32.8869666666667,33.10255,32.9947583333333
"494",2018-05-01 15:00:00,31.8246333333333,31.8347166666667,31.829675
"495",2018-05-01 16:00:00,31.0411666666667,30.9667833333333,31.003975
"496",2018-05-01 17:00:00,30.1597333333333,30.0204333333333,30.0900833333333
"497",2018-05-01 18:00:00,29.4553333333333,29.3736666666667,29.4145
"498",2018-05-01 19:00:00,29.0461,29.0578333333333,29.0519666666667
"499",2018-05-01 20:00:00,28.9696666666667,28.9963333333333,28.983
"500",2018-05-01 21:00:00,28.8602333333333,28.751,28.8056166666667
"501",2018-05-01 22:00:00,27.7855166666667,27.5259333333333,27.655725
"502",2018-05-01 23:00:00,27.1341,26.9753666666667,27.0547333333333
"503",2018-05-02 00:00:00,26.8414333333333,26.7287333333333,26.7850833333333
"504",2018-05-02 01:00:00,26.6732,26.5445666666667,26.6088833333333
"505",2018-05-02 02:00:00,26.49605,26.3099666666667,26.4030083333333
"506",2018-05-02 03:00:00,26.488,26.4455333333333,26.4667666666667
"507",2018-05-02 04:00:00,26.4944666666667,26.50255,26.4985083333333
"508",2018-05-02 05:00:00,26.5381166666667,26.585,26.5615583333333
"509",2018-05-02 06:00:00,26.6176666666667,26.634,26.6258333333333
"510",2018-05-02 07:00:00,26.8006,26.8120333333333,26.8063166666667
"511",2018-05-02 08:00:00,27.1177833333333,27.1177666666667,27.117775
"512",2018-05-02 09:00:00,27.4288833333333,27.3683666666667,27.398625
"513",2018-05-02 10:00:00,27.57985,27.5372833333333,27.5585666666667
"514",2018-05-02 11:00:00,29.01275,29.2755833333333,29.1441666666667
"515",2018-05-02 12:00:00,31.4874833333333,31.4056166666667,31.44655
"516",2018-05-02 13:00:00,32.6830833333333,32.9021666666667,32.792625
"517",2018-05-02 14:00:00,32.90565,33.11465,33.01015
"518",2018-05-02 15:00:00,32.947,32.6573,32.80215
"519",2018-05-02 16:00:00,32.5042666666667,32.15595,32.3301083333333
"520",2018-05-02 17:00:00,31.4523666666667,31.0436833333333,31.248025
"521",2018-05-02 18:00:00,30.1748666666667,30.0203333333333,30.0976
"522",2018-05-02 19:00:00,29.6739,29.7139,29.6939
"523",2018-05-02 20:00:00,29.4536666666667,29.4803333333333,29.467
"524",2018-05-02 21:00:00,29.2653333333333,29.2470166666667,29.256175
"525",2018-05-02 22:00:00,29.0312833333333,29.02965,29.0304666666667
"526",2018-05-02 23:00:00,28.8913333333333,28.8946666666667,28.893
"527",2018-05-03 00:00:00,28.7738,28.77875,28.776275
"528",2018-05-03 01:00:00,28.75235,28.74905,28.7507
"529",2018-05-03 02:00:00,28.7804,28.77215,28.776275
"530",2018-05-03 03:00:00,28.8613333333333,28.873,28.8671666666667
"531",2018-05-03 04:00:00,28.9863333333333,28.9963333333333,28.9913333333333
"532",2018-05-03 05:00:00,29.053,29.0596,29.0563
"533",2018-05-03 06:00:00,29.1256,29.09425,29.109925
"534",2018-05-03 07:00:00,29.3537166666667,29.2236666666667,29.2886916666667
"535",2018-05-03 08:00:00,30.1294166666667,29.7039333333333,29.916675
"536",2018-05-03 09:00:00,30.1963666666667,30.1495333333333,30.17295
"537",2018-05-03 10:00:00,30.9362666666667,31.5882333333333,31.26225
"538",2018-05-03 11:00:00,32.9100333333333,33.4924666666667,33.20125
"539",2018-05-03 12:00:00,34.7212833333333,34.7992166666667,34.76025
"540",2018-05-03 13:00:00,33.1089666666667,33.0896666666667,33.0993166666667
"541",2018-05-03 14:00:00,31.5863,31.8490333333333,31.7176666666667
"542",2018-05-03 15:00:00,30.6374,30.5347,30.58605
"543",2018-05-03 16:00:00,29.8913333333333,29.7659166666667,29.828625
"544",2018-05-03 17:00:00,29.2605833333333,29.1424666666667,29.201525
"545",2018-05-03 18:00:00,28.8417,28.7325,28.7871
"546",2018-05-03 19:00:00,28.5966666666667,28.49725,28.5469583333333
"547",2018-05-03 20:00:00,28.46425,28.37515,28.4197
"548",2018-05-03 21:00:00,28.41145,28.357,28.384225
"549",2018-05-03 22:00:00,28.4164,28.33555,28.375975
"550",2018-05-03 23:00:00,28.3306,28.2514,28.291
"551",2018-05-04 00:00:00,28.29595,28.1953,28.245625
"552",2018-05-04 01:00:00,28.22995,28.10785,28.1689
"553",2018-05-04 02:00:00,28.192,28.0732,28.1326
"554",2018-05-04 03:00:00,28.258,28.1557,28.20685
"555",2018-05-04 04:00:00,28.258,28.159,28.2085
"556",2018-05-04 05:00:00,28.258,28.15735,28.207675
"557",2018-05-04 06:00:00,28.258,28.15735,28.207675
"558",2018-05-04 07:00:00,28.5355,28.24975,28.392625
"559",2018-05-04 08:00:00,29.4289833333333,28.6315333333333,29.0302583333333
"560",2018-05-04 09:00:00,30.1881666666667,30.0657666666667,30.1269666666667
"561",2018-05-04 10:00:00,32.0244833333333,32.6844833333333,32.3544833333333
"562",2018-05-04 11:00:00,34.2552166666667,34.6071,34.4311583333333
"563",2018-05-04 12:00:00,35.2033,34.9408166666667,35.0720583333333
"564",2018-05-04 13:00:00,32.8017,32.60045,32.701075
"565",2018-05-04 14:00:00,32.7748166666667,33.1355666666667,32.9551916666667
"566",2018-05-04 15:00:00,33.6267833333333,33.6110833333333,33.6189333333333
"567",2018-05-04 16:00:00,33.7298166666667,33.6357166666667,33.6827666666667
"568",2018-05-04 17:00:00,32.71095,32.6007166666667,32.6558333333333
"569",2018-05-04 18:00:00,31.9199,31.8141666666667,31.8670333333333
"570",2018-05-04 19:00:00,31.3615,31.2629,31.3122
"571",2018-05-04 20:00:00,30.9900166666667,30.89885,30.9444333333333
"572",2018-05-04 21:00:00,30.7568333333333,30.6623666666667,30.7096
"573",2018-05-04 22:00:00,30.6472166666667,30.5361166666667,30.5916666666667
"574",2018-05-04 23:00:00,30.5563166666667,30.457,30.5066583333333
"575",2018-05-05 00:00:00,30.5411666666667,30.4452166666667,30.4931916666667
"576",2018-05-05 01:00:00,30.4586833333333,30.356,30.4073416666667
"577",2018-05-05 02:00:00,30.3576833333333,30.2583666666667,30.308025
"578",2018-05-05 03:00:00,30.3223333333333,30.2179666666667,30.27015
"579",2018-05-05 04:00:00,30.2583666666667,30.1556833333333,30.207025
"580",2018-05-05 05:00:00,30.255,30.149,30.202
"581",2018-05-05 06:00:00,30.2482666666667,30.1323333333333,30.1903
"582",2018-05-05 07:00:00,30.4839333333333,30.0923333333333,30.2881333333333
"583",2018-05-05 08:00:00,30.97865,30.2150333333333,30.5968416666667
"584",2018-05-05 09:00:00,31.7782166666667,31.69745,31.7378333333333
"585",2018-05-05 10:00:00,32.1711166666667,32.29285,32.2319833333333
"586",2018-05-05 11:00:00,32.43375,32.4150833333333,32.4244166666667
"587",2018-05-05 12:00:00,33.2463166666667,33.0731333333333,33.159725
"588",2018-05-05 13:00:00,32.9335,33.2358833333333,33.0846916666667
"589",2018-05-05 14:00:00,32.3373666666667,32.6911833333333,32.514275
"590",2018-05-05 15:00:00,31.8499833333333,31.6454333333333,31.7477083333333
"591",2018-05-05 16:00:00,31.2697,31.1848333333333,31.2272666666667
"592",2018-05-05 17:00:00,30.8244833333333,30.7553,30.7898916666667
"593",2018-05-05 18:00:00,30.5176,30.4233333333333,30.4704666666667
"594",2018-05-05 19:00:00,30.2718333333333,30.1024,30.1871166666667
"595",2018-05-05 20:00:00,30.0722333333333,29.8426,29.9574166666667
"596",2018-05-05 21:00:00,29.8612333333333,29.6336666666667,29.74745
"597",2018-05-05 22:00:00,29.75705,29.5453333333333,29.6511916666667
"598",2018-05-05 23:00:00,29.6936666666667,29.467,29.5803333333333
"599",2018-05-06 00:00:00,29.5636666666667,29.3086666666667,29.4361666666667
